split,sequence,frame,person_index,person_id,person_id_valid,num_keys,keys,bbox_valid,bbox_source,bbox_area_pixels,has_j2d_visibility,j2d_source,visible_joints,total_joints,filter_reason_default,filter_reason_require_j2d
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0055,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0060,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0065,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0070,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0075,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0080,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0085,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0090,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000000,seq_000000_0095,6,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000001,seq_000001_0000,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000001,seq_000001_0000,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000001,seq_000001_0000,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
